Taxa,Year,Location,Plant_height,Plant height collected in 2015 was new data in present study
PR1314_1545,2014,Manhattan,174.6666667,
PR1314_1546,2014,Manhattan,150,
PR1314_1547,2014,Manhattan,188.6666667,
PR1314_1548,2014,Manhattan,176,
PR1314_1549,2014,Manhattan,135.3333333,
PR1314_1550,2014,Manhattan,173.3333333,
PR1314_1551,2014,Manhattan,186.6666667,
PR1314_1552,2014,Manhattan,135.3333333,
PR1314_1553,2014,Manhattan,186.6666667,
PR1314_1554,2014,Manhattan,171.3333333,
PR1314_1555,2014,Manhattan,168.6666667,
PR1314_1556,2014,Manhattan,146.6666667,
PR1314_1557,2014,Manhattan,156.6666667,
PR1314_1558,2014,Manhattan,175.3333333,
PR1314_1559,2014,Manhattan,161.3333333,
PR1314_1560,2014,Manhattan,158,
PR1314_1561,2014,Manhattan,175.3333333,
PR1314_1562,2014,Manhattan,165.3333333,
PR1314_1563,2014,Manhattan,178.6666667,
PR1314_1564,2014,Manhattan,188.6666667,
PR1314_1565,2014,Manhattan,122.6666667,
PR1314_1566,2014,Manhattan,111.3333333,
PR1314_1567,2014,Manhattan,157.3333333,
PR1314_1568,2014,Manhattan,165.3333333,
PR1314_1569,2014,Manhattan,191.3333333,
PR1314_1570,2014,Manhattan,185.3333333,
PR1314_1571,2014,Manhattan,186,
PR1314_1572,2014,Manhattan,195.3333333,
PR1314_1573,2014,Manhattan,176.6666667,
PR1314_1574,2014,Manhattan,113.3333333,
PR1314_1575,2014,Manhattan,195.3333333,
PR1314_1576,2014,Manhattan,196,
PR1314_1577,2014,Manhattan,148,
PR1314_1578,2014,Manhattan,133.3333333,
PR1314_1579,2014,Manhattan,154,
PR1314_1580,2014,Manhattan,212,
PR1314_1581,2014,Manhattan,209.3333333,
PR1314_1582,2014,Manhattan,154,
PR1314_1583,2014,Manhattan,135.3333333,
PR1314_1584,2014,Manhattan,140.6666667,
PR1314_1585,2014,Manhattan,167.3333333,
PR1314_1586,2014,Manhattan,128,
PR1314_1587,2014,Manhattan,142.6666667,
PR1314_1588,2014,Manhattan,126,
PR1314_1589,2014,Manhattan,146,
PR1314_1590,2014,Manhattan,167.3333333,
PR1314_1591,2014,Manhattan,170.6666667,
PR1314_1592,2014,Manhattan,162.6666667,
PR1314_1593,2014,Manhattan,163.3333333,
PR1314_1594,2014,Manhattan,177.3333333,
PR1314_1595,2014,Manhattan,180.6666667,
PR1314_1596,2014,Manhattan,182.6666667,
PR1314_1597,2014,Manhattan,117.3333333,
PR1314_1598,2014,Manhattan,198.6666667,
PR1314_1599,2014,Manhattan,188,
PR1314_1600,2014,Manhattan,163.3333333,
PR1314_1601,2014,Manhattan,142.6666667,
PR1314_1602,2014,Manhattan,130,
PR1314_1603,2014,Manhattan,167.3333333,
PR1314_1604,2014,Manhattan,130,
PR1314_1605,2014,Manhattan,119.3333333,
PR1314_1606,2014,Manhattan,218,
PR1314_1607,2014,Manhattan,218.6666667,
PR1314_1608,2014,Manhattan,164.6666667,
PR1314_1609,2014,Manhattan,130.6666667,
PR1314_1610,2014,Manhattan,177.3333333,
PR1314_1611,2014,Manhattan,130,
PR1314_1612,2014,Manhattan,174.6666667,
PR1314_1613,2014,Manhattan,144,
PR1314_1614,2014,Manhattan,127.3333333,
PR1314_1615,2014,Manhattan,162,
PR1314_1616,2014,Manhattan,151.3333333,
PR1314_1617,2014,Manhattan,149.3333333,
PR1314_1618,2014,Manhattan,196,
PR1314_1619,2014,Manhattan,167.3333333,
PR1314_1620,2014,Manhattan,153.3333333,
PR1314_1621,2014,Manhattan,157.3333333,
PR1314_1622,2014,Manhattan,187.3333333,
PR1314_1623,2014,Manhattan,159.3333333,
PR1314_1624,2014,Manhattan,124.6666667,
PR1314_1625,2014,Manhattan,160,
PR1314_1626,2014,Manhattan,178,
PR1314_1627,2014,Manhattan,180,
PR1314_1628,2014,Manhattan,165.3333333,
PR1314_1629,2014,Manhattan,133.3333333,
PR1314_1630,2014,Manhattan,137.3333333,
PR1314_1631,2014,Manhattan,129.3333333,
PR1314_1632,2014,Manhattan,174,
PR1314_1633,2014,Manhattan,154,
PR1314_1634,2014,Manhattan,196.6666667,
PR1314_1635,2014,Manhattan,131.3333333,
PR1314_1636,2014,Manhattan,116.6666667,
PR1314_1637,2014,Manhattan,149.3333333,
PR1314_1638,2014,Manhattan,115.3333333,
PR1314_1639,2014,Manhattan,176.6666667,
PR1314_1640,2014,Manhattan,153.3333333,
PR1314_1641,2014,Manhattan,174.6666667,
PR1314_1642,2014,Manhattan,159.3333333,
PR1314_1643,2014,Manhattan,196,
PR1314_1644,2014,Manhattan,142.6666667,
PR1314_1645,2014,Manhattan,151.3333333,
PR1314_1646,2014,Manhattan,117.3333333,
PR1314_1647,2014,Manhattan,164.6666667,
PR1314_1648,2014,Manhattan,127.3333333,
PR1314_1649,2014,Manhattan,172,
PR1314_1650,2014,Manhattan,170.6666667,
PR1314_1651,2014,Manhattan,158.6666667,
PR1314_1652,2014,Manhattan,128.6666667,
PR1314_1653,2014,Manhattan,170,
PR1314_1654,2014,Manhattan,140.6666667,
PR1314_1655,2014,Manhattan,192,
PR1314_1656,2014,Manhattan,142,
PR1314_1657,2014,Manhattan,169.3333333,
PR1314_1658,2014,Manhattan,132.6666667,
PR1314_1659,2014,Manhattan,158,
PR1314_1660,2014,Manhattan,190.6666667,
PR1314_1661,2014,Manhattan,182,
PR1314_1662,2014,Manhattan,194,
PR1314_1663,2014,Manhattan,173.3333333,
PR1314_1664,2014,Manhattan,131.3333333,
PR1314_1665,2014,Manhattan,206.6666667,
PR1314_1666,2014,Manhattan,152,
PR1314_1667,2014,Manhattan,152,
PR1314_1668,2014,Manhattan,136,
PR1314_1669,2014,Manhattan,104,
PR1314_1670,2014,Manhattan,137.3333333,
PR1314_1671,2014,Manhattan,167.3333333,
PR1314_1672,2014,Manhattan,124,
PR1314_1673,2014,Manhattan,137.3333333,
PR1314_1674,2014,Manhattan,170,
PR1314_1675,2014,Manhattan,228.6666667,
PR1314_1676,2014,Manhattan,171.3333333,
PR1314_1677,2014,Manhattan,160.6666667,
PR1314_1678,2014,Manhattan,163.3333333,
PR1314_1679,2014,Manhattan,180,
PR1314_1680,2014,Manhattan,198.6666667,
PR1314_1681,2014,Manhattan,139.3333333,
PR1314_1682,2014,Manhattan,166.6666667,
PR1314_1683,2014,Manhattan,182.6666667,
PR1314_1684,2014,Manhattan,153.3333333,
PR1314_1685,2014,Manhattan,155.3333333,
PR1314_1686,2014,Manhattan,178.6666667,
PR1314_1687,2014,Manhattan,155.3333333,
PR1314_1688,2014,Manhattan,156.6666667,
PR1314_1689,2014,Manhattan,204.6666667,
PR1314_1690,2014,Manhattan,116,
PR1314_1691,2014,Manhattan,143.3333333,
PR1314_1692,2014,Manhattan,127.3333333,
PR1314_1693,2014,Manhattan,174.6666667,
PR1314_1694,2014,Manhattan,178,
PR1314_1695,2014,Manhattan,126.6666667,
PR1314_1696,2014,Manhattan,182.6666667,
PR1314_1697,2014,Manhattan,146.3333333,
PR1314_1698,2014,Manhattan,156,
PR1314_1699,2014,Manhattan,159.3333333,
PR1314_1700,2014,Manhattan,175.3333333,
PR1314_1701,2014,Manhattan,181.3333333,
PR1314_1702,2014,Manhattan,176,
PR1314_1703,2014,Manhattan,179.3333333,
PR1314_1704,2014,Manhattan,159.3333333,
PR1314_1705,2014,Manhattan,179.3333333,
PR1314_1706,2014,Manhattan,125.3333333,
PR1314_1707,2014,Manhattan,112,
PR1314_1708,2014,Manhattan,176,
PR1314_1709,2014,Manhattan,124,
PR1314_1710,2014,Manhattan,172,
PR1314_1711,2014,Manhattan,158,
PR1314_1712,2014,Manhattan,159.3333333,
PR1314_1713,2014,Manhattan,142,
PR1314_1714,2014,Manhattan,190,
PR1314_1715,2014,Manhattan,180,
PR1314_1716,2014,Manhattan,118,
PR1314_1717,2014,Manhattan,137.3333333,
PR1314_1718,2014,Manhattan,184,
PR1314_1719,2014,Manhattan,149.3333333,
PR1314_1720,2014,Manhattan,110,
PR1314_1721,2014,Manhattan,210.6666667,
PR1314_1722,2014,Manhattan,103.3333333,
PR1314_1723,2014,Manhattan,107.3333333,
PR1314_1724,2014,Manhattan,153.3333333,
PR1314_1725,2014,Manhattan,119.3333333,
PR1314_1726,2014,Manhattan,180,
PR1314_1727,2014,Manhattan,154.6666667,
PR1314_1728,2014,Manhattan,180,
PR1314_1729,2014,Manhattan,163.3333333,
PR1314_1730,2014,Manhattan,122.6666667,
PR1314_1731,2014,Manhattan,128.6666667,
PR1314_1732,2014,Manhattan,174,
PR1314_1733,2014,Manhattan,120,
PR1314_1734,2014,Manhattan,193.3333333,
PR1314_1735,2014,Manhattan,135.3333333,
PR1314_1736,2014,Manhattan,177.3333333,
PR1314_1737,2014,Manhattan,128.6666667,
PR1314_1738,2014,Manhattan,160,
PR1314_1739,2014,Manhattan,152,
PR1314_1740,2014,Manhattan,162,
PR1314_1741,2014,Manhattan,190,
PR1314_1742,2014,Manhattan,180,
PR1314_1743,2014,Manhattan,194.6666667,
PR1314_1744,2014,Manhattan,167.3333333,
PR1314_1745,2014,Manhattan,169.3333333,
PR1314_1746,2014,Manhattan,116.6666667,
PR1314_1747,2014,Manhattan,118.6666667,
PR1314_1748,2014,Manhattan,163.3333333,
PR1314_1749,2014,Manhattan,194,
PR1314_1750,2014,Manhattan,182,
PR1314_1751,2014,Manhattan,130.6666667,
PR1314_1752,2014,Manhattan,129.3333333,
PR1314_1753,2014,Manhattan,132.6666667,
PR1314_1754,2014,Manhattan,148.6666667,
PR1314_1755,2014,Manhattan,202.6666667,
PR1314_1756,2014,Manhattan,114,
PR1314_1757,2014,Manhattan,141.3333333,
PR1314_1758,2014,Manhattan,119.3333333,
PR1314_1759,2014,Manhattan,128,
PR1314_1760,2014,Manhattan,111.3333333,
PR1314_1761,2014,Manhattan,152,
PR1314_1762,2014,Manhattan,230.6666667,
PR1314_1763,2014,Manhattan,173.3333333,
PR1314_1764,2014,Manhattan,120.6666667,
PR1314_1765,2014,Manhattan,132,
PR1314_1766,2014,Manhattan,99.33333333,
PR1314_1767,2014,Manhattan,140,
PR1314_1768,2014,Manhattan,112.6666667,
PR1314_1769,2014,Manhattan,138.6666667,
PR1314_1770,2014,Manhattan,120.6666667,
PR1314_1771,2014,Manhattan,193.3333333,
PR1314_1772,2014,Manhattan,138.6666667,
PR1314_1773,2014,Manhattan,141.3333333,
PR1314_1774,2014,Manhattan,129.3333333,
PR1314_1775,2014,Manhattan,111.3333333,
PR1314_1776,2014,Manhattan,132,
PR1314_1777,2014,Manhattan,147.3333333,
PR1314_1778,2014,Manhattan,116.6666667,
PR1314_1779,2014,Manhattan,123.3333333,
PR1314_1780,2014,Manhattan,100.6666667,
PR1314_1781,2014,Manhattan,98,
PR1314_1782,2014,Manhattan,114.6666667,
PR1314_1783,2014,Manhattan,123.3333333,
PR1314_1784,2014,Manhattan,72,
PR1314_1785,2014,Manhattan,144,
PR1314_1786,2014,Manhattan,206,
PR1314_1787,2014,Manhattan,160,
PR1314_1788,2014,Manhattan,84,
PR1314_1789,2014,Manhattan,131.3333333,
PR1314_1790,2014,Manhattan,114,
PR1314_1791,2014,Manhattan,116,
PR1314_1792,2014,Manhattan,128.6666667,
PR1314_1793,2014,Manhattan,146,
PR1314_1794,2014,Manhattan,133.3333333,
PR1314_1795,2014,Manhattan,112,
PR1314_1796,2014,Manhattan,154.6666667,
PR1314_1797,2014,Manhattan,128,
PR1314_1798,2014,Manhattan,127.3333333,
PR1314_1799,2014,Manhattan,120.6666667,
PR1314_1800,2014,Manhattan,109.3333333,
PR1314_1801,2014,Manhattan,145.3333333,
PR1314_1802,2014,Manhattan,153.3333333,
PR1314_1803,2014,Manhattan,170.6666667,
PR1314_1804,2014,Manhattan,226.6666667,
PR1314_1805,2014,Manhattan,90.66666667,
PR1314_1806,2014,Manhattan,144.6666667,
PR1314_1807,2014,Manhattan,119.3333333,
PR1314_1808,2014,Manhattan,168.6666667,
PR1314_1809,2014,Manhattan,143.3333333,
PR1314_1810,2014,Manhattan,164.6666667,
PR1314_1811,2014,Manhattan,192.6666667,
PR1314_1812,2014,Manhattan,99.33333333,
PR1314_1813,2014,Manhattan,125.3333333,
PR1314_1814,2014,Manhattan,149.3333333,
PR1314_1815,2014,Manhattan,128.6666667,
PR1314_1816,2014,Manhattan,147.3333333,
PR1314_1817,2014,Manhattan,151.3333333,
PR1314_1818,2014,Manhattan,145.3333333,
PR1314_1819,2014,Manhattan,134.6666667,
PR1314_1820,2014,Manhattan,123.3333333,
PR1314_1821,2014,Manhattan,138.6666667,
PR1314_1822,2014,Manhattan,97.33333333,
PR1314_1823,2014,Manhattan,130.6666667,
PR1314_1824,2014,Manhattan,117.3333333,
PR1314_1825,2014,Manhattan,138,
PR1314_1826,2014,Manhattan,158.6666667,
PR1314_1827,2014,Manhattan,104.6666667,
PR1314_1828,2014,Manhattan,106,
PR1314_1829,2014,Manhattan,117.3333333,
PR1314_1830,2014,Manhattan,107.3333333,
PR1314_1831,2014,Manhattan,96.66666667,
PR1314_1832,2014,Manhattan,134.6666667,
PR1314_1833,2014,Manhattan,142,
PR1314_1834,2014,Manhattan,139.3333333,
PR1314_1835,2014,Manhattan,128,
PR1314_1836,2014,Manhattan,124.6666667,
PR1314_1837,2014,Manhattan,130,
PR1314_1838,2014,Manhattan,108.6666667,
PR1314_1839,2014,Manhattan,221.3333333,
PR1314_1840,2014,Manhattan,121.3333333,
PR1314_1841,2014,Manhattan,128,
PR1314_1842,2014,Manhattan,120.6666667,
PR1314_1843,2014,Manhattan,156,
PR1314_1844,2014,Manhattan,134.6666667,
PR1314_1845,2014,Manhattan,88,
PR1314_1846,2014,Manhattan,94,
PR1314_1847,2014,Manhattan,115.3333333,
PR1314_1848,2014,Manhattan,135.3333333,
PR1314_1849,2014,Manhattan,109.3333333,
PR1314_1850,2014,Manhattan,98.66666667,
PR1314_1851,2014,Manhattan,104,
PR1314_1852,2014,Manhattan,150.6666667,
PR1314_1853,2014,Manhattan,110.6666667,
PR1314_1854,2014,Manhattan,122,
PR1314_1855,2014,Manhattan,118.6666667,
PR1314_1856,2014,Manhattan,128.6666667,
PR1314_1857,2014,Manhattan,174.6666667,
PR1314_1858,2014,Manhattan,138,
PR1314_1859,2014,Manhattan,136.6666667,
PR1314_1860,2014,Manhattan,141.3333333,
PR1314_1861,2014,Manhattan,118.6666667,
PR1314_1862,2014,Manhattan,105.3333333,
PR1314_1864,2014,Manhattan,150,
PR1314_1865,2014,Manhattan,107.3333333,
PR1314_1866,2014,Manhattan,117.3333333,
PR1314_1867,2014,Manhattan,197.3333333,
PR1314_1868,2014,Manhattan,218,
PR1314_1869,2014,Manhattan,129.3333333,
PR1314_1870,2014,Manhattan,208,
PR1314_1871,2014,Manhattan,129.3333333,
PR1314_1872,2014,Manhattan,126.6666667,
PR1314_1873,2014,Manhattan,120,
PR1314_1874,2014,Manhattan,147.3333333,
PR1314_1875,2014,Manhattan,188,
PR1314_1876,2014,Manhattan,145.3333333,
PR1314_1877,2014,Manhattan,137.3333333,
PR1314_1878,2014,Manhattan,131.3333333,
PR1314_1879,2014,Manhattan,132.6666667,
PR1314_1880,2014,Manhattan,130,
PR1314_1881,2014,Manhattan,163.3333333,
PR1314_1882,2014,Manhattan,118,
PR1314_1883,2014,Manhattan,120,
PR1314_1884,2014,Manhattan,128,
PR1314_1885,2014,Manhattan,130,
PR1314_1886,2014,Manhattan,174,
PR1314_1887,2014,Manhattan,127.3333333,
PR1314_1888,2014,Manhattan,94,
PR1314_1889,2014,Manhattan,180,
PR1314_1890,2014,Manhattan,82.66666667,
PR1314_1891,2014,Manhattan,126,
PR1314_1892,2014,Manhattan,124,
PR1314_1893,2014,Manhattan,137.3333333,
PR1314_1894,2014,Manhattan,104,
PR1314_1895,2014,Manhattan,114,
PR1314_1896,2014,Manhattan,122,
PR1314_1897,2014,Manhattan,120,
PR1314_1898,2014,Manhattan,110,
PR1314_1899,2014,Manhattan,142.6666667,
PR1314_1900,2014,Manhattan,118.6666667,
PR1314_1901,2014,Manhattan,144.6666667,
PR1314_1902,2014,Manhattan,166.6666667,
PR1314_1903,2014,Manhattan,134.6666667,
PR1314_1904,2014,Manhattan,167.3333333,
PR1314_1905,2014,Manhattan,136,
PR1314_1906,2014,Manhattan,156,
PR1314_1907,2014,Manhattan,154,
PR1314_1908,2014,Manhattan,113.3333333,
PR1314_1909,2014,Manhattan,181.3333333,
PR1314_1910,2014,Manhattan,122.6666667,
PR1314_1911,2014,Manhattan,143.3333333,
PR1314_1912,2014,Manhattan,140.6666667,
PR1314_1913,2014,Manhattan,118,
PR1314_1914,2014,Manhattan,139.3333333,
PR1314_1915,2014,Manhattan,110,
PR1314_1916,2014,Manhattan,258,
PR1314_1917,2014,Manhattan,101.3333333,
PR1314_1918,2014,Manhattan,164,
PR1314_1919,2014,Manhattan,148.6666667,
PR1314_1920,2014,Manhattan,119.3333333,
PR1314_1921,2014,Manhattan,171.3333333,
PR1314_1922,2014,Manhattan,156,
PR1314_1923,2014,Manhattan,133.3333333,
PR1314_1924,2014,Manhattan,112,
PR1314_1925,2014,Manhattan,119.3333333,
PR1314_1926,2014,Manhattan,136,
PR1314_1927,2014,Manhattan,171.3333333,
PR1314_1928,2014,Manhattan,140.6666667,
PR1314_1929,2014,Manhattan,182.6666667,
PR1314_1930,2014,Manhattan,164.6666667,
PR1314_1931,2014,Manhattan,147.3333333,
PR1314_1932,2014,Manhattan,133.3333333,
PR1314_1933,2014,Manhattan,152.6666667,
PR1314_1934,2014,Manhattan,139.3333333,
PR1314_1935,2014,Manhattan,149.3333333,
PR1314_1936,2014,Manhattan,178,
PR1314_1937,2014,Manhattan,135.3333333,
PR1314_1938,2014,Manhattan,162.6666667,
PR1314_1939,2014,Manhattan,152,
PR1314_1940,2014,Manhattan,163.3333333,
PR1314_1941,2014,Manhattan,144,
PR1314_1942,2014,Manhattan,156,
PR1314_1943,2014,Manhattan,181.3333333,
PR1314_1944,2014,Manhattan,134.6666667,
PR1314_1945,2014,Manhattan,147.3333333,
PR1314_1946,2014,Manhattan,141.3333333,
PR1314_1947,2014,Manhattan,126,
PR1314_1948,2014,Manhattan,119.3333333,
PR1314_1949,2014,Manhattan,156.6666667,
PR1314_1950,2014,Manhattan,153.3333333,
PR1314_1951,2014,Manhattan,167.3333333,
PR1314_1952,2014,Manhattan,146.6666667,
PR1314_1953,2014,Manhattan,100,
PR1314_1954,2014,Manhattan,128.6666667,
PR1314_1955,2014,Manhattan,118.6666667,
PR1314_1956,2014,Manhattan,124.6666667,
PR1314_1957,2014,Manhattan,121.3333333,
PR1314_1958,2014,Manhattan,146.6666667,
PR1314_1959,2014,Manhattan,136,
PR1314_1960,2014,Manhattan,144.6666667,
PR1314_1961,2014,Manhattan,172.6666667,
PR1314_1962,2014,Manhattan,144,
PR1314_1963,2014,Manhattan,100.6666667,
PR1314_1964,2014,Manhattan,155.3333333,
PR1314_1965,2014,Manhattan,126.6666667,
PR1314_1966,2014,Manhattan,148.6666667,
PR1314_1967,2014,Manhattan,118.6666667,
PR1314_1968,2014,Manhattan,146,
PR1314_1969,2014,Manhattan,108,
PR1314_1970,2014,Manhattan,246.6666667,
PR1314_1971,2014,Manhattan,114,
PR1314_1972,2014,Manhattan,84.66666667,
PR1314_1973,2014,Manhattan,126.6666667,
PR1314_1974,2014,Manhattan,99.33333333,
PR1314_1975,2014,Manhattan,124,
PR1314_1976,2014,Manhattan,184.6666667,
PR1314_1977,2014,Manhattan,128.6666667,
PR1314_1978,2014,Manhattan,182,
PR1314_1979,2014,Manhattan,150.6666667,
PR1314_1980,2014,Manhattan,118.6666667,
PR1314_1981,2014,Manhattan,124,
PR1314_1982,2014,Manhattan,165.3333333,
PR1314_1983,2014,Manhattan,111.3333333,
PR1314_1984,2014,Manhattan,85.33333333,
PR1314_1985,2014,Manhattan,145.3333333,
PR1314_1986,2014,Manhattan,130,
PR1314_1987,2014,Manhattan,137.3333333,
PR1314_1988,2014,Manhattan,91.33333333,
PR1314_1989,2014,Manhattan,138,
PR1314_1990,2014,Manhattan,159.3333333,
PR1314_1991,2014,Manhattan,119.3333333,
PR1314_1992,2014,Manhattan,154,
PR1314_1993,2014,Manhattan,143.3333333,
PR1314_1994,2014,Manhattan,114.6666667,
PR1314_1995,2014,Manhattan,116,
PR1314_1996,2014,Manhattan,156,
PR1314_1997,2014,Manhattan,101.3333333,
PR1314_1998,2014,Manhattan,168,
PR1314_1999,2014,Manhattan,112.6666667,
PR1314_2000,2014,Manhattan,101.3333333,
PR1314_2751,2014,Manhattan,182,
PR1314_2752,2014,Manhattan,131.3333333,
PR1314_2753,2014,Manhattan,172.6666667,
PR1314_2754,2014,Manhattan,114,
PR1314_2755,2014,Manhattan,166.6666667,
PR1314_2756,2014,Manhattan,123.3333333,
PR1314_2757,2014,Manhattan,155.3333333,
PR1314_2758,2014,Manhattan,138,
PR1314_2759,2014,Manhattan,115.3333333,
PR1314_2760,2014,Manhattan,130,
PR1314_2761,2014,Manhattan,138.6666667,
PR1314_2762,2014,Manhattan,141.3333333,
PR1314_2763,2014,Manhattan,170,
PR1314_2764,2014,Manhattan,129.3333333,
PR1314_2765,2014,Manhattan,160.6666667,
PR1314_2766,2014,Manhattan,145.3333333,
PR1314_2767,2014,Manhattan,143.3333333,
PR1314_2768,2014,Manhattan,123.3333333,
PR1314_2769,2014,Manhattan,172,
PR1314_2770,2014,Manhattan,134,
PR1314_2771,2014,Manhattan,124,
PR1314_2772,2014,Manhattan,156.6666667,
PR1314_2774,2014,Manhattan,122,
PR1314_2775,2014,Manhattan,134,
PR1314_2776,2014,Manhattan,152.6666667,
PR1314_2777,2014,Manhattan,124.6666667,
PR1314_2778,2014,Manhattan,123.3333333,
PR1314_2779,2014,Manhattan,120,
PR1314_2780,2014,Manhattan,162,
PR1314_2781,2014,Manhattan,150.6666667,
PR1314_2782,2014,Manhattan,135.3333333,
PR1314_2783,2014,Manhattan,176,
PR1314_2784,2014,Manhattan,134.6666667,
PR1314_2785,2014,Manhattan,144,
PR1314_2786,2014,Manhattan,135.3333333,
PR1314_2787,2014,Manhattan,139.3333333,
PR1314_2788,2014,Manhattan,181.3333333,
PR1314_2789,2014,Manhattan,135.3333333,
PR1314_2790,2014,Manhattan,138.6666667,
PR1314_2791,2014,Manhattan,195.3333333,
PR1314_2792,2014,Manhattan,122,
PR1314_2793,2014,Manhattan,171.3333333,
PR1314_2794,2014,Manhattan,156,
PR1314_2795,2014,Manhattan,111.3333333,
PR1314_2796,2014,Manhattan,84,
PR1314_2797,2014,Manhattan,114,
PR1314_2798,2014,Manhattan,168,
PR1314_2799,2014,Manhattan,91.33333333,
PR1314_2800,2014,Manhattan,125.3333333,
PR1314_2801,2014,Manhattan,152,
PR1314_2802,2014,Manhattan,119.3333333,
PR1314_2803,2014,Manhattan,108.6666667,
PR1314_2804,2014,Manhattan,156.6666667,
PR1314_2805,2014,Manhattan,170.6666667,
PR1314_2806,2014,Manhattan,130,
PR1314_2807,2014,Manhattan,144.6666667,
PR1314_2808,2014,Manhattan,134,
PR1314_2809,2014,Manhattan,118.6666667,
PR1314_2810,2014,Manhattan,139.3333333,
PR1314_2811,2014,Manhattan,121.3333333,
PR1314_2812,2014,Manhattan,162,
PR1314_2813,2014,Manhattan,108.6666667,
PR1314_2814,2014,Manhattan,152,
PR1314_2815,2014,Manhattan,172.6666667,
PR1314_2816,2014,Manhattan,116.6666667,
PR1314_2817,2014,Manhattan,181.3333333,
PR1314_2818,2014,Manhattan,148,
PR1314_2819,2014,Manhattan,165.3333333,
PR1314_2820,2014,Manhattan,188,
PR1314_2821,2014,Manhattan,131.3333333,
PR1314_2822,2014,Manhattan,106.6666667,
PR1314_2823,2014,Manhattan,138.6666667,
PR1314_2824,2014,Manhattan,139.3333333,
PR1314_2825,2014,Manhattan,168.6666667,
PR1314_2826,2014,Manhattan,125.3333333,
PR1314_2827,2014,Manhattan,189.3333333,
PR1314_2828,2014,Manhattan,161.3333333,
PR1314_2829,2014,Manhattan,160.6666667,
PR1314_2830,2014,Manhattan,144.6666667,
PR1314_2831,2014,Manhattan,124,
PR1314_2832,2014,Manhattan,112,
PR1314_2833,2014,Manhattan,165.3333333,
PR1314_2834,2014,Manhattan,150.6666667,
PR1314_2835,2014,Manhattan,120,
PR1314_2836,2014,Manhattan,146,
PR1314_2837,2014,Manhattan,137.3333333,
PR1314_2838,2014,Manhattan,141.3333333,
PR1314_2839,2014,Manhattan,130.6666667,
PR1314_2840,2014,Manhattan,144.6666667,
PR1314_2841,2014,Manhattan,180,
PR1314_2842,2014,Manhattan,146.6666667,
PR1314_2843,2014,Manhattan,161.3333333,
PR1314_2844,2014,Manhattan,142.6666667,
PR1314_2845,2014,Manhattan,178,
PR1314_2846,2014,Manhattan,158.6666667,
PR1314_2847,2014,Manhattan,137.3333333,
PR1314_2848,2014,Manhattan,163.3333333,
PR1314_2849,2014,Manhattan,184.6666667,
PR1314_2850,2014,Manhattan,124.6666667,
PR1314_2851,2014,Manhattan,220.6666667,
PR1314_2852,2014,Manhattan,106,
PR1314_2853,2014,Manhattan,109.3333333,
PR1314_2854,2014,Manhattan,190,
