Plot_ID	Pedigree	LIB	Family
PR1314_2963	Tx430/SC265 G Burkina Faso	PR1314_2963:1642	SC265_RIL
PR1314_2964	Tx430/SC265 G Burkina Faso	PR1314_2964:1643	SC265_RIL
PR1314_2965	Tx430/SC265 G Burkina Faso	PR1314_2965:1644	SC265_RIL
PR1314_2966	Tx430/SC265 G Burkina Faso	PR1314_2966:MERGE	SC265_RIL
PR1314_2967	Tx430/SC265 G Burkina Faso	PR1314_2967:1646	SC265_RIL
PR1314_2969	Tx430/SC265 G Burkina Faso	PR1314_2969:1647	SC265_RIL
PR1314_2970	Tx430/SC265 G Burkina Faso	PR1314_2970:1648	SC265_RIL
PR1314_2971	Tx430/SC265 G Burkina Faso	PR1314_2971:1649	SC265_RIL
PR1314_2972	Tx430/SC265 G Burkina Faso	PR1314_2972:MERGE	SC265_RIL
PR1314_2973	Tx430/SC265 G Burkina Faso	PR1314_2973:1651	SC265_RIL
PR1314_2975	Tx430/SC265 G Burkina Faso	PR1314_2975:1652	SC265_RIL
PR1314_2978	Tx430/SC265 G Burkina Faso	PR1314_2978:1653	SC265_RIL
PR1314_2979	Tx430/SC265 G Burkina Faso	PR1314_2979:1654	SC265_RIL
PR1314_2980	Tx430/SC265 G Burkina Faso	PR1314_2980:1655	SC265_RIL
PR1314_2981	Tx430/SC265 G Burkina Faso	PR1314_2981:1656	SC265_RIL
PR1314_2982	Tx430/SC265 G Burkina Faso	PR1314_2982:1657	SC265_RIL
PR1314_2984	Tx430/SC265 G Burkina Faso	PR1314_2984:1658	SC265_RIL
PR1314_2985	Tx430/SC265 G Burkina Faso	PR1314_2985:1659	SC265_RIL
PR1314_2986	Tx430/SC265 G Burkina Faso	PR1314_2986:MERGE	SC265_RIL
PR1314_2987	Tx430/SC265 G Burkina Faso	PR1314_2987:2340	SC265_RIL
PR1314_2988	Tx430/SC265 G Burkina Faso	PR1314_2988:2341	SC265_RIL
PR1314_2989	Tx430/SC265 G Burkina Faso	PR1314_2989:2342	SC265_RIL
PR1314_2990	Tx430/SC265 G Burkina Faso	PR1314_2990:MERGE	SC265_RIL
PR1314_2991	Tx430/SC265 G Burkina Faso	PR1314_2991:1674	SC265_RIL
PR1314_2992	Tx430/SC265 G Burkina Faso	PR1314_2992:MERGE	SC265_RIL
PR1314_2993	Tx430/SC265 G Burkina Faso	PR1314_2993:2346	SC265_RIL
PR1314_2994	Tx430/SC265 G Burkina Faso	PR1314_2994:2347	SC265_RIL
PR1314_2995	Tx430/SC265 G Burkina Faso	PR1314_2995:2348	SC265_RIL
PR1314_2996	Tx430/SC265 G Burkina Faso	PR1314_2996:2349	SC265_RIL
PR1314_2997	Tx430/SC265 G Burkina Faso	PR1314_2997:1675	SC265_RIL
PR1314_2998	Tx430/SC265 G Burkina Faso	PR1314_2998:2351	SC265_RIL
PR1314_3000	Tx430/SC265 G Burkina Faso	PR1314_3000:MERGE	SC265_RIL
PR1314_3001	Tx430/SC283 G Tanzania	PR1314_3001:2353	SC283_RIL
PR1314_3002	Tx430/SC283 G Tanzania	PR1314_3002:2354	SC283_RIL
PR1314_3003	Tx430/SC283 G Tanzania	PR1314_3003:2355	SC283_RIL
PR1314_3004	Tx430/SC283 G Tanzania	PR1314_3004:2356	SC283_RIL
PR1314_3005	Tx430/SC283 G Tanzania	PR1314_3005:2357	SC283_RIL
PR1314_3006	Tx430/SC283 G Tanzania	PR1314_3006:2358	SC283_RIL
PR1314_3007	Tx430/SC283 G Tanzania	PR1314_3007:2359	SC283_RIL
PR1314_3008	Tx430/SC283 G Tanzania	PR1314_3008:MERGE	SC283_RIL
PR1314_3009	Tx430/SC283 G Tanzania	PR1314_3009:2361	SC283_RIL
PR1314_3010	Tx430/SC283 G Tanzania	PR1314_3010:MERGE	SC283_RIL
PR1314_3011	Tx430/SC283 G Tanzania	PR1314_3011:MERGE	SC283_RIL
PR1314_3012	Tx430/SC283 G Tanzania	PR1314_3012:2364	SC283_RIL
PR1314_3013	Tx430/SC283 G Tanzania	PR1314_3013:2365	SC283_RIL
PR1314_3014	Tx430/SC283 G Tanzania	PR1314_3014:2366	SC283_RIL
PR1314_3017	Tx430/SC283 G Tanzania	PR1314_3017:2367	SC283_RIL
PR1314_3018	Tx430/SC283 G Tanzania	PR1314_3018:2368	SC283_RIL
PR1314_3019	Tx430/SC283 G Tanzania	PR1314_3019:2369	SC283_RIL
PR1314_3020	Tx430/SC283 G Tanzania	PR1314_3020:2370	SC283_RIL
PR1314_3021	Tx430/SC283 G Tanzania	PR1314_3021:MERGE	SC283_RIL
PR1314_3022	Tx430/SC283 G Tanzania	PR1314_3022:2372	SC283_RIL
PR1314_3023	Tx430/SC283 G Tanzania	PR1314_3023:2373	SC283_RIL
PR1314_3024	Tx430/SC283 G Tanzania	PR1314_3024:MERGE	SC283_RIL
PR1314_3025	Tx430/SC283 G Tanzania	PR1314_3025:2375	SC283_RIL
PR1314_3026	Tx430/SC283 G Tanzania	PR1314_3026:MERGE	SC283_RIL
PR1314_3027	Tx430/SC283 G Tanzania	PR1314_3027:2377	SC283_RIL
PR1314_3028	Tx430/SC283 G Tanzania	PR1314_3028:MERGE	SC283_RIL
PR1314_3029	Tx430/SC283 G Tanzania	PR1314_3029:2379	SC283_RIL
PR1314_3030	Tx430/SC283 G Tanzania	PR1314_3030:2380	SC283_RIL
PR1314_3031	Tx430/SC283 G Tanzania	PR1314_3031:2381	SC283_RIL
PR1314_3032	Tx430/SC283 G Tanzania	PR1314_3032:2382	SC283_RIL
PR1314_3033	Tx430/SC283 G Tanzania	PR1314_3033:2383	SC283_RIL
PR1314_3034	Tx430/SC283 G Tanzania	PR1314_3034:2384	SC283_RIL
PR1314_3035	Tx430/SC283 G Tanzania	PR1314_3035:2385	SC283_RIL
PR1314_3036	Tx430/SC283 G Tanzania	PR1314_3036:2386	SC283_RIL
PR1314_3037	Tx430/SC283 G Tanzania	PR1314_3037:2387	SC283_RIL
PR1314_3038	Tx430/SC283 G Tanzania	PR1314_3038:2388	SC283_RIL
PR1314_3039	Tx430/SC283 G Tanzania	PR1314_3039:2389	SC283_RIL
PR1314_3040	Tx430/SC283 G Tanzania	PR1314_3040:2390	SC283_RIL
PR1314_3041	Tx430/SC283 G Tanzania	PR1314_3041:2391	SC283_RIL
PR1314_3042	Tx430/SC283 G Tanzania	PR1314_3042:MERGE	SC283_RIL
PR1314_3043	Tx430/SC283 G Tanzania	PR1314_3043:MERGE	SC283_RIL
PR1314_3044	Tx430/SC283 G Tanzania	PR1314_3044:2394	SC283_RIL
PR1314_3045	Tx430/SC283 G Tanzania	PR1314_3045:2395	SC283_RIL
PR1314_3046	Tx430/SC283 G Tanzania	PR1314_3046:2396	SC283_RIL
PR1314_3047	Tx430/SC283 G Tanzania	PR1314_3047:2397	SC283_RIL
PR1314_3048	Tx430/SC283 G Tanzania	PR1314_3048:2398	SC283_RIL
PR1314_3049	Tx430/SC283 G Tanzania	PR1314_3049:MERGE	SC283_RIL
PR1314_3050	Tx430/SC283 G Tanzania	PR1314_3050:2401	SC283_RIL
PR1314_3051	Tx430/SC283 G Tanzania	PR1314_3051:2402	SC283_RIL
PR1314_3052	Tx430/SC283 G Tanzania	PR1314_3052:MERGE	SC283_RIL
PR1314_3053	Tx430/SC283 G Tanzania	PR1314_3053:2404	SC283_RIL
PR1314_3055	Tx430/SC283 G Tanzania	PR1314_3055:2405	SC283_RIL
PR1314_3056	Tx430/SC283 G Tanzania	PR1314_3056:2406	SC283_RIL
PR1314_3057	Tx430/SC283 G Tanzania	PR1314_3057:2407	SC283_RIL
PR1314_3058	Tx430/SC283 G Tanzania	PR1314_3058:MERGE	SC283_RIL
PR1314_3059	Tx430/SC283 G Tanzania	PR1314_3059:2409	SC283_RIL
PR1314_3060	Tx430/SC283 G Tanzania	PR1314_3060:MERGE	SC283_RIL
PR1314_3061	Tx430/SC283 G Tanzania	PR1314_3061:2411	SC283_RIL
PR1314_3062	Tx430/SC283 G Tanzania	PR1314_3062:2412	SC283_RIL
PR1314_3063	Tx430/SC283 G Tanzania	PR1314_3063:2413	SC283_RIL
PR1314_3064	Tx430/SC283 G Tanzania	PR1314_3064:2414	SC283_RIL
PR1314_3065	Tx430/SC283 G Tanzania	PR1314_3065:2415	SC283_RIL
PR1314_3066	Tx430/SC283 G Tanzania	PR1314_3066:2416	SC283_RIL
PR1314_3067	Tx430/SC283 G Tanzania	PR1314_3067:2417	SC283_RIL
PR1314_3068	Tx430/SC283 G Tanzania	PR1314_3068:2418	SC283_RIL
PR1314_3069	Tx430/SC283 G Tanzania	PR1314_3069:2419	SC283_RIL
PR1314_3070	Tx430/SC283 G Tanzania	PR1314_3070:2420	SC283_RIL
PR1314_3071	Tx430/SC283 G Tanzania	PR1314_3071:2421	SC283_RIL
PR1314_3072	Tx430/SC283 G Tanzania	PR1314_3072:2422	SC283_RIL
PR1314_3073	Tx430/SC283 G Tanzania	PR1314_3073:2423	SC283_RIL
PR1314_3074	Tx430/SC283 G Tanzania	PR1314_3074:2424	SC283_RIL
PR1314_3075	Tx430/SC283 G Tanzania	PR1314_3075:2425	SC283_RIL
PR1314_3076	Tx430/SC283 G Tanzania	PR1314_3076:2426	SC283_RIL
PR1314_3077	Tx430/SC283 G Tanzania	PR1314_3077:2427	SC283_RIL
PR1314_3078	Tx430/SC283 G Tanzania	PR1314_3078:2428	SC283_RIL
PR1314_3079	Tx430/SC283 G Tanzania	PR1314_3079:2429	SC283_RIL
PR1314_3080	Tx430/SC283 G Tanzania	PR1314_3080:2430	SC283_RIL
PR1314_3081	Tx430/SC283 G Tanzania	PR1314_3081:MERGE	SC283_RIL
PR1314_3082	Tx430/SC283 G Tanzania	PR1314_3082:2432	SC283_RIL
PR1314_3083	Tx430/SC283 G Tanzania	PR1314_3083:2433	SC283_RIL
PR1314_3084	Tx430/SC283 G Tanzania	PR1314_3084:2434	SC283_RIL
PR1314_3085	Tx430/SC283 G Tanzania	PR1314_3085:2435	SC283_RIL
PR1314_3086	Tx430/SC283 G Tanzania	PR1314_3086:2436	SC283_RIL
PR1314_3087	Tx430/SC283 G Tanzania	PR1314_3087:2437	SC283_RIL
PR1314_3088	Tx430/SC283 G Tanzania	PR1314_3088:2438	SC283_RIL
PR1314_3089	Tx430/SC283 G Tanzania	PR1314_3089:2439	SC283_RIL
PR1314_3090	Tx430/SC283 G Tanzania	PR1314_3090:2440	SC283_RIL
PR1314_3091	Tx430/SC283 G Tanzania	PR1314_3091:2441	SC283_RIL
PR1314_3092	Tx430/SC283 G Tanzania	PR1314_3092:2442	SC283_RIL
PR1314_3093	Tx430/SC283 G Tanzania	PR1314_3093:2443	SC283_RIL
PR1314_3094	Tx430/SC283 G Tanzania	PR1314_3094:2444	SC283_RIL
PR1314_3095	Tx430/SC283 G Tanzania	PR1314_3095:2445	SC283_RIL
PR1314_3096	Tx430/SC283 G Tanzania	PR1314_3096:MERGE	SC283_RIL
PR1314_3097	Tx430/SC283 G Tanzania	PR1314_3097:2447	SC283_RIL
PR1314_3098	Tx430/SC283 G Tanzania	PR1314_3098:MERGE	SC283_RIL
PR1314_3099	Tx430/SC283 G Tanzania	PR1314_3099:MERGE	SC283_RIL
PR1314_3100	Tx430/SC283 G Tanzania	PR1314_3100:2450	SC283_RIL
PR1314_3101	Tx430/SC283 G Tanzania	PR1314_3101:2451	SC283_RIL
PR1314_3102	Tx430/SC283 G Tanzania	PR1314_3102:2452	SC283_RIL
PR1314_3103	Tx430/SC283 G Tanzania	PR1314_3103:2453	SC283_RIL
PR1314_3104	Tx430/SC283 G Tanzania	PR1314_3104:2454	SC283_RIL
PR1314_3105	Tx430/SC283 G Tanzania	PR1314_3105:2455	SC283_RIL
PR1314_3106	Tx430/SC283 G Tanzania	PR1314_3106:MERGE	SC283_RIL
PR1314_3107	Tx430/SC283 G Tanzania	PR1314_3107:2457	SC283_RIL
PR1314_3108	Tx430/SC283 G Tanzania	PR1314_3108:2458	SC283_RIL
PR1314_3109	Tx430/SC283 G Tanzania	PR1314_3109:MERGE	SC283_RIL
PR1314_3110	Tx430/SC283 G Tanzania	PR1314_3110:2460	SC283_RIL
PR1314_3111	Tx430/SC283 G Tanzania	PR1314_3111:MERGE	SC283_RIL
PR1314_3112	Tx430/SC283 G Tanzania	PR1314_3112:2462	SC283_RIL
PR1314_3113	Tx430/SC283 G Tanzania	PR1314_3113:MERGE	SC283_RIL
PR1314_3114	Tx430/SC283 G Tanzania	PR1314_3114:2464	SC283_RIL
PR1314_3115	Tx430/SC283 G Tanzania	PR1314_3115:2465	SC283_RIL
PR1314_3116	Tx430/SC283 G Tanzania	PR1314_3116:2466	SC283_RIL
PR1314_3117	Tx430/SC283 G Tanzania	PR1314_3117:MERGE	SC283_RIL
PR1314_3118	Tx430/SC283 G Tanzania	PR1314_3118:MERGE	SC283_RIL
PR1314_3119	Tx430/SC283 G Tanzania	PR1314_3119:2469	SC283_RIL
PR1314_3120	Tx430/SC283 G Tanzania	PR1314_3120:2470	SC283_RIL
PR1314_3121	Tx430/SC283 G Tanzania	PR1314_3121:2471	SC283_RIL
PR1314_3122	Tx430/SC283 G Tanzania	PR1314_3122:2472	SC283_RIL
PR1314_3123	Tx430/SC283 G Tanzania	PR1314_3123:2473	SC283_RIL
PR1314_3124	Tx430/SC283 G Tanzania	PR1314_3124:2474	SC283_RIL
PR1314_3125	Tx430/SC283 G Tanzania	PR1314_3125:MERGE	SC283_RIL
PR1314_3126	Tx430/SC283 G Tanzania	PR1314_3126:2476	SC283_RIL
PR1314_3127	Tx430/SC283 G Tanzania	PR1314_3127:2477	SC283_RIL
PR1314_3128	Tx430/SC283 G Tanzania	PR1314_3128:2478	SC283_RIL
PR1314_3129	Tx430/SC283 G Tanzania	PR1314_3129:2479	SC283_RIL
PR1314_3130	Tx430/SC283 G Tanzania	PR1314_3130:2480	SC283_RIL
PR1314_3131	Tx430/SC283 G Tanzania	PR1314_3131:2481	SC283_RIL
PR1314_3132	Tx430/SC283 G Tanzania	PR1314_3132:2482	SC283_RIL
PR1314_3133	Tx430/SC283 G Tanzania	PR1314_3133:2483	SC283_RIL
PR1314_3134	Tx430/SC283 G Tanzania	PR1314_3134:2484	SC283_RIL
PR1314_3135	Tx430/SC283 G Tanzania	PR1314_3135:MERGE	SC283_RIL
PR1314_3136	Tx430/SC283 G Tanzania	PR1314_3136:2486	SC283_RIL
PR1314_3137	Tx430/SC283 G Tanzania	PR1314_3137:2487	SC283_RIL
PR1314_3138	Tx430/SC283 G Tanzania	PR1314_3138:2488	SC283_RIL
PR1314_3139	Tx430/SC283 G Tanzania	PR1314_3139:2489	SC283_RIL
PR1314_3140	Tx430/SC283 G Tanzania	PR1314_3140:2490	SC283_RIL
PR1314_3141	Tx430/SC283 G Tanzania	PR1314_3141:2491	SC283_RIL
PR1314_3142	Tx430/SC283 G Tanzania	PR1314_3142:2492	SC283_RIL
PR1314_3143	Tx430/SC283 G Tanzania	PR1314_3143:2493	SC283_RIL
PR1314_3144	Tx430/SC283 G Tanzania	PR1314_3144:2494	SC283_RIL
PR1314_3145	Tx430/SC283 G Tanzania	PR1314_3145:2495	SC283_RIL
PR1314_3146	Tx430/SC283 G Tanzania	PR1314_3146:2496	SC283_RIL
PR1314_3147	Tx430/SC283 G Tanzania	PR1314_3147:MERGE	SC283_RIL
PR1314_3148	Tx430/SC283 G Tanzania	PR1314_3148:2499	SC283_RIL
PR1314_3149	Tx430/SC283 G Tanzania	PR1314_3149:2500	SC283_RIL
PR1314_3150	Tx430/SC283 G Tanzania	PR1314_3150:2501	SC283_RIL
PR1314_3151	Tx430/SC283 G Tanzania	PR1314_3151:MERGE	SC283_RIL
PR1314_3152	Tx430/SC283 G Tanzania	PR1314_3152:2503	SC283_RIL
PR1314_3153	Tx430/SC283 G Tanzania	PR1314_3153:2504	SC283_RIL
PR1314_3154	Tx430/SC283 G Tanzania	PR1314_3154:2505	SC283_RIL
PR1314_3155	Tx430/SC283 G Tanzania	PR1314_3155:2506	SC283_RIL
PR1314_3156	Tx430/SC283 G Tanzania	PR1314_3156:MERGE	SC283_RIL
PR1314_3157	Tx430/SC283 G Tanzania	PR1314_3157:MERGE	SC283_RIL
PR1314_3158	Tx430/SC283 G Tanzania	PR1314_3158:MERGE	SC283_RIL
PR1314_3159	Tx430/SC283 G Tanzania	PR1314_3159:2510	SC283_RIL
PR1314_3160	Tx430/SC283 G Tanzania	PR1314_3160:2511	SC283_RIL
PR1314_3161	Tx430/SC283 G Tanzania	PR1314_3161:2512	SC283_RIL
PR1314_3162	Tx430/SC283 G Tanzania	PR1314_3162:MERGE	SC283_RIL
PR1314_3163	Tx430/SC283 G Tanzania	PR1314_3163:2514	SC283_RIL
PR1314_3164	Tx430/SC283 G Tanzania	PR1314_3164:2515	SC283_RIL
PR1314_3165	Tx430/SC283 G Tanzania	PR1314_3165:MERGE	SC283_RIL
PR1314_3166	Tx430/SC283 G Tanzania	PR1314_3166:MERGE	SC283_RIL
PR1314_3167	Tx430/SC283 G Tanzania	PR1314_3167:2518	SC283_RIL
PR1314_3168	Tx430/SC283 G Tanzania	PR1314_3168:2519	SC283_RIL
PR1314_3169	Tx430/SC283 G Tanzania	PR1314_3169:MERGE	SC283_RIL
PR1314_3170	Tx430/SC283 G Tanzania	PR1314_3170:2521	SC283_RIL
PR1314_3171	Tx430/SC283 G Tanzania	PR1314_3171:2522	SC283_RIL
PR1314_3172	Tx430/SC283 G Tanzania	PR1314_3172:2523	SC283_RIL
PR1314_3173	Tx430/SC283 G Tanzania	PR1314_3173:2524	SC283_RIL
PR1314_3174	Tx430/SC283 G Tanzania	PR1314_3174:2525	SC283_RIL
PR1314_3175	Tx430/SC283 G Tanzania	PR1314_3175:MERGE	SC283_RIL
PR1314_3176	Tx430/SC283 G Tanzania	PR1314_3176:2527	SC283_RIL
PR1314_3177	Tx430/SC283 G Tanzania	PR1314_3177:MERGE	SC283_RIL
PR1314_3178	Tx430/SC283 G Tanzania	PR1314_3178:2529	SC283_RIL
PR1314_3179	Tx430/SC283 G Tanzania	PR1314_3179:2530	SC283_RIL
PR1314_3180	Tx430/SC283 G Tanzania	PR1314_3180:2531	SC283_RIL
PR1314_3181	Tx430/SC283 G Tanzania	PR1314_3181:2532	SC283_RIL
PR1314_3182	Tx430/SC283 G Tanzania	PR1314_3182:2533	SC283_RIL
PR1314_3183	Tx430/SC283 G Tanzania	PR1314_3183:MERGE	SC283_RIL
PR1314_3184	Tx430/SC283 G Tanzania	PR1314_3184:MERGE	SC283_RIL
PR1314_3185	Tx430/SC283 G Tanzania	PR1314_3185:2536	SC283_RIL
PR1314_3186	Tx430/SC283 G Tanzania	PR1314_3186:2537	SC283_RIL
PR1314_3187	Tx430/SC283 G Tanzania	PR1314_3187:MERGE	SC283_RIL
PR1314_3188	Tx430/SC283 G Tanzania	PR1314_3188:2539	SC283_RIL
PR1314_3189	Tx430/SC283 G Tanzania	PR1314_3189:2540	SC283_RIL
PR1314_3190	Tx430/SC283 G Tanzania	PR1314_3190:2541	SC283_RIL
PR1314_3191	Tx430/SC283 G Tanzania	PR1314_3191:2542	SC283_RIL
PR1314_3192	Tx430/SC283 G Tanzania	PR1314_3192:2543	SC283_RIL
PR1314_3193	Tx430/SC283 G Tanzania	PR1314_3193:2544	SC283_RIL
PR1314_3194	Tx430/SC283 G Tanzania	PR1314_3194:2545	SC283_RIL
PR1314_3195	Tx430/SC283 G Tanzania	PR1314_3195:MERGE	SC283_RIL
PR1314_3196	Tx430/SC283 G Tanzania	PR1314_3196:1677	SC283_RIL
PR1314_3197	Tx430/SC283 G Tanzania	PR1314_3197:2548	SC283_RIL
PR1314_3198	Tx430/SC283 G Tanzania	PR1314_3198:2549	SC283_RIL
PR1314_3199	Tx430/SC283 G Tanzania	PR1314_3199:2550	SC283_RIL
PR1314_3200	Tx430/SC283 G Tanzania	PR1314_3200:2551	SC283_RIL
PR1314_3201	Tx430/SC283 G Tanzania	PR1314_3201:2552	SC283_RIL
PR1314_3202	Tx430/SC283 G Tanzania	PR1314_3202:2553	SC283_RIL
PR1314_3203	Tx430/SC283 G Tanzania	PR1314_3203:2554	SC283_RIL
PR1314_3204	Tx430/SC283 G Tanzania	PR1314_3204:2555	SC283_RIL
PR1314_3205	Tx430/SC283 G Tanzania	PR1314_3205:1678	SC283_RIL
PR1314_3206	Tx430/SC283 G Tanzania	PR1314_3206:2557	SC283_RIL
PR1314_3207	Tx430/SC283 G Tanzania	PR1314_3207:MERGE	SC283_RIL
PR1314_3208	Tx430/SC283 G Tanzania	PR1314_3208:2559	SC283_RIL
PR1314_3209	Tx430/SC283 G Tanzania	PR1314_3209:2560	SC283_RIL
PR1314_3210	Tx430/SC283 G Tanzania	PR1314_3210:MERGE	SC283_RIL
PR1314_3211	Tx430/SC283 G Tanzania	PR1314_3211:2562	SC283_RIL
PR1314_3212	Tx430/SC283 G Tanzania	PR1314_3212:2563	SC283_RIL
PR1314_3213	Tx430/SC283 G Tanzania	PR1314_3213:2564	SC283_RIL
PR1314_3214	Tx430/SC283 G Tanzania	PR1314_3214:2565	SC283_RIL
PR1314_3215	Tx430/SC283 G Tanzania	PR1314_3215:2566	SC283_RIL
PR1314_3216	Tx430/SC283 G Tanzania	PR1314_3216:2567	SC283_RIL
PR1314_3217	Tx430/SC283 G Tanzania	PR1314_3217:2568	SC283_RIL
PR1314_3218	Tx430/SC283 G Tanzania	PR1314_3218:2569	SC283_RIL
PR1314_3219	Tx430/SC283 G Tanzania	PR1314_3219:MERGE	SC283_RIL
PR1314_3220	Tx430/SC283 G Tanzania	PR1314_3220:2571	SC283_RIL
PR1314_3221	Tx430/SC283 G Tanzania	PR1314_3221:2572	SC283_RIL
PR1314_3222	Tx430/SC283 G Tanzania	PR1314_3222:MERGE	SC283_RIL
PR1314_3224	Tx430/SC283 G Tanzania	PR1314_3224:2574	SC283_RIL
PR1314_3225	Tx430/SC283 G Tanzania	PR1314_3225:2575	SC283_RIL
PR1314_3226	Tx430/SC283 G Tanzania	PR1314_3226:2576	SC283_RIL
PR1314_3227	Tx430/SC283 G Tanzania	PR1314_3227:2577	SC283_RIL
PR1314_3228	Tx430/SC283 G Tanzania	PR1314_3228:MERGE	SC283_RIL
PR1314_3229	Tx430/SC283 G Tanzania	PR1314_3229:MERGE	SC283_RIL
PR1314_3230	Tx430/SC283 G Tanzania	PR1314_3230:MERGE	SC283_RIL
PR1314_3231	Tx430/SC283 G Tanzania	PR1314_3231:2581	SC283_RIL
PR1314_3232	Tx430/SC283 G Tanzania	PR1314_3232:2582	SC283_RIL
PR1314_3233	Tx430/SC283 G Tanzania	PR1314_3233:2583	SC283_RIL
PR1314_3234	Tx430/SC283 G Tanzania	PR1314_3234:2584	SC283_RIL
PR1314_3235	Tx430/SC283 G Tanzania	PR1314_3235:2585	SC283_RIL
PR1314_3236	Tx430/SC283 G Tanzania	PR1314_3236:2586	SC283_RIL
PR1314_3237	Tx430/SC283 G Tanzania	PR1314_3237:2587	SC283_RIL
PR1314_3238	Tx430/SC283 G Tanzania	PR1314_3238:2588	SC283_RIL
PR1314_3239	Tx430/SC283 G Tanzania	PR1314_3239:2589	SC283_RIL
PR1314_3240	Tx430/SC283 G Tanzania	PR1314_3240:2590	SC283_RIL
PR1314_3241	Tx430/SC283 G Tanzania	PR1314_3241:MERGE	SC283_RIL
PR1314_3242	Tx430/SC283 G Tanzania	PR1314_3242:MERGE	SC283_RIL
PR1314_3243	Tx430/SC283 G Tanzania	PR1314_3243:2594	SC283_RIL
PR1314_3244	Tx430/SC283 G Tanzania	PR1314_3244:MERGE	SC283_RIL
PR1314_3245	Tx430/SC283 G Tanzania	PR1314_3245:2596	SC283_RIL
PR1314_3246	Tx430/SC283 G Tanzania	PR1314_3246:MERGE	SC283_RIL
PR1314_3247	Tx430/SC283 G Tanzania	PR1314_3247:2598	SC283_RIL
PR1314_3248	Tx430/SC283 G Tanzania	PR1314_3248:2599	SC283_RIL
PR1314_3249	Tx430/SC283 G Tanzania	PR1314_3249:2600	SC283_RIL
PR1314_3251	Tx430/Segeolane K	PR1314_3251:2602	Segeolane_RIL
PR1314_3252	Tx430/Segeolane K	PR1314_3252:MERGE	Segeolane_RIL
PR1314_3253	Tx430/Segeolane K	PR1314_3253:MERGE	Segeolane_RIL
PR1314_3254	Tx430/Segeolane K	PR1314_3254:MERGE	Segeolane_RIL
PR1314_3255	Tx430/Segeolane K	PR1314_3255:MERGE	Segeolane_RIL
PR1314_3256	Tx430/Segeolane K	PR1314_3256:MERGE	Segeolane_RIL
PR1314_3257	Tx430/Segeolane K	PR1314_3257:2608	Segeolane_RIL
PR1314_3258	Tx430/Segeolane K	PR1314_3258:2609	Segeolane_RIL
PR1314_3259	Tx430/Segeolane K	PR1314_3259:MERGE	Segeolane_RIL
PR1314_3260	Tx430/Segeolane K	PR1314_3260:2611	Segeolane_RIL
PR1314_3261	Tx430/Segeolane K	PR1314_3261:2612	Segeolane_RIL
PR1314_3262	Tx430/Segeolane K	PR1314_3262:2613	Segeolane_RIL
PR1314_3263	Tx430/Segeolane K	PR1314_3263:MERGE	Segeolane_RIL
PR1314_3264	Tx430/Segeolane K	PR1314_3264:2615	Segeolane_RIL
PR1314_3265	Tx430/Segeolane K	PR1314_3265:MERGE	Segeolane_RIL
PR1314_3266	Tx430/Segeolane K	PR1314_3266:MERGE	Segeolane_RIL
PR1314_3267	Tx430/Segeolane K	PR1314_3267:MERGE	Segeolane_RIL
PR1314_3268	Tx430/Segeolane K	PR1314_3268:2619	Segeolane_RIL
PR1314_3269	Tx430/Segeolane K	PR1314_3269:2620	Segeolane_RIL
PR1314_3270	Tx430/Segeolane K	PR1314_3270:2621	Segeolane_RIL
PR1314_3271	Tx430/Segeolane K	PR1314_3271:2622	Segeolane_RIL
PR1314_3272	Tx430/Segeolane K	PR1314_3272:MERGE	Segeolane_RIL
PR1314_3273	Tx430/Segeolane K	PR1314_3273:2624	Segeolane_RIL
PR1314_3274	Tx430/Segeolane K	PR1314_3274:2625	Segeolane_RIL
PR1314_3275	Tx430/Segeolane K	PR1314_3275:2626	Segeolane_RIL
PR1314_3276	Tx430/Segeolane K	PR1314_3276:MERGE	Segeolane_RIL
PR1314_3277	Tx430/Segeolane K	PR1314_3277:MERGE	Segeolane_RIL
PR1314_3278	Tx430/Segeolane K	PR1314_3278:MERGE	Segeolane_RIL
PR1314_3279	Tx430/Segeolane K	PR1314_3279:MERGE	Segeolane_RIL
PR1314_3280	Tx430/Segeolane K	PR1314_3280:2631	Segeolane_RIL
PR1314_3281	Tx430/Segeolane K	PR1314_3281:2632	Segeolane_RIL
PR1314_3282	Tx430/Segeolane K	PR1314_3282:2633	Segeolane_RIL
PR1314_3283	Tx430/Segeolane K	PR1314_3283:MERGE	Segeolane_RIL
PR1314_3284	Tx430/Segeolane K	PR1314_3284:MERGE	Segeolane_RIL
PR1314_3285	Tx430/Segeolane K	PR1314_3285:2636	Segeolane_RIL
PR1314_3286	Tx430/Segeolane K	PR1314_3286:MERGE	Segeolane_RIL
PR1314_3287	Tx430/Segeolane K	PR1314_3287:MERGE	Segeolane_RIL
PR1314_3288	Tx430/Segeolane K	PR1314_3288:MERGE	Segeolane_RIL
PR1314_3289	Tx430/Segeolane K	PR1314_3289:2640	Segeolane_RIL
PR1314_3290	Tx430/Segeolane K	PR1314_3290:MERGE	Segeolane_RIL
PR1314_3291	Tx430/Segeolane K	PR1314_3291:2642	Segeolane_RIL
PR1314_3292	Tx430/Segeolane K	PR1314_3292:2643	Segeolane_RIL
PR1314_3293	Tx430/Segeolane K	PR1314_3293:2644	Segeolane_RIL
PR1314_3294	Tx430/Segeolane K	PR1314_3294:MERGE	Segeolane_RIL
PR1314_3295	Tx430/Segeolane K	PR1314_3295:MERGE	Segeolane_RIL
